ScientificName,TaxonRank,AphiaID,Phylum,Class,Order,Family,Genus,IdentificationRemarks,IdentificationDate,IdentificationQualifier,IndividualCount,Size,OccurrenceRemarks,Substrate,Habitat,Temperature,Salinity,Oxygen,Ocean,FishCouncilRegion,Locality,Sub.Local.1,Sub.Local.2,Sub.Local.3,Sub.Local.4,Station,ObservationDate,ObservationYear,ObservationTime,Latitude,Longitude,DepthInMeters,MinimumDepthInMeters,MaximumDepthInMeters,SurveyID,EventID,SampleID,TrackingID,VARS_RecordType,Mega-Habitat,Habitat2
Bathycongrus sp.,Genus,203953,Chordata,Actinopterygii,Anguilliformes,Congridae,Bathycongrus,Tentative ID,2018-11-28,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: boulder; man-made fiber object; man-made object / comments: plastic bag; monofilament line,4.859,34.4264,1.3738,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-29,2017,01:50:56,21.216017,-158.12268,791.894,791.894,791.894,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_06:45:56:08,5084302,fish,island,flank
Gnathophis sp.,Genus,125625,Chordata,Actinopterygii,Anguilliformes,Congridae,Gnathophis,Tentative ID,2016-04-01,ID by expert from video,1,NA,buried in sediment; only head is visible,limestone bedrock,primarily: limestone bedrock / secondary: sediment; limestone pebble; limestone cobble,8.2935,34.2083,2.7007,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Keahole Pt,,,D2-EX1504L3-02,2015-08-29,2015,23:15:54,19.802725,-156.12675,387.493,387.493,387.493,EX1504L3,D2-EX1504L3-02,EX1504L3_02_20150829T190247Z.mp4_04:13:06:93,111427,fish,island,terrace
Congridae,Family,125427,Chordata,Actinopterygii,Anguilliformes,Congridae,NA,white fins; Tentative ID,2017-01-05,ID by expert from video,1,NA,first seen at 01:27:46:00,NA,primarily: limestone bedrock / secondary: sediment; mudstone bedrock,8.3773,34.1393,3.3962,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1504L4-01,2015-09-12,2015,23:42:57,21.24016,-158.01509,359.497,359.497,359.497,EX1504L4,D2-EX1504L4-01,EX1504L4_01_20150912T221443Z.mp4_01:28:14:46,5001954,fish,island,pinnacle
Congridae,Family,125427,Chordata,Actinopterygii,Anguilliformes,Congridae,NA,white fins; Tentative ID,2017-01-05,ID by expert from video,2,NA,NA,NA,primarily: limestone bedrock / secondary: mudstone bedrock,9.0554,34.105,4.0703,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1504L4-01,2015-09-13,2015,01:13:48,21.238926,-158.01892,316.863,316.863,316.863,EX1504L4,D2-EX1504L4-01,EX1504L4_01_20150912T221443Z.mp4_02:59:04:64,5002053,fish,island,pinnacle
Congridae,Family,125427,Chordata,Actinopterygii,Anguilliformes,Congridae,NA,white fins; Tentative ID; or Meadia abyssalis,2017-01-06,ID by expert from video,1,NA,NA,NA,primarily: limestone bedrock / secondary: mudstone bedrock,8.8915,34.1173,4.1398,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1504L4-01,2015-09-13,2015,01:19:44,21.239002,-158.01897,318.365,318.365,318.365,EX1504L4,D2-EX1504L4-01,EX1504L4_01_20150912T221443Z.mp4_03:05:01:33,5002093,fish,island,pinnacle
Congridae,Family,125427,Chordata,Actinopterygii,Anguilliformes,Congridae,NA,NA,2018-11-26,ID by expert from video,2,NA,NA,NA,primarily: sediment,4.7318,34.4318,1.3964,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,19:13:42,21.215769,-158.13385,844.44,844.44,844.44,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_00:08:41:58,5083501,fish,island,flank
Congridae,Family,125427,Chordata,Actinopterygii,Anguilliformes,Congridae,NA,Tentative ID,2018-12-10,ID by expert from video,1,NA,NA,NA,primarily: sediment,4.7135,34.4315,1.3884,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,21:11:07,21.217768,-158.12685,798.476,798.476,798.476,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_02:06:06:86,5083770,fish,island,flank
Congridae,Family,125427,Chordata,Actinopterygii,Anguilliformes,Congridae,NA,Tentative ID,2018-12-27,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: cobble; boulder,4.7486,34.4417,1.386,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,22:32:24,21.217636,-158.12494,790.935,790.935,790.935,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_03:27:24:03,5083940,fish,island,flank
Congridae,Family,125427,Chordata,Actinopterygii,Anguilliformes,Congridae,NA,NA,2018-11-28,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: boulder,4.9112,34.4217,1.3655,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,23:54:33,21.217339,-158.12407,784.568,784.568,784.568,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_04:49:32:60,5084094,fish,island,flank
Congridae,Family,125427,Chordata,Actinopterygii,Anguilliformes,Congridae,NA,Tentative ID,2018-11-28,ID by expert from video,1,NA,NA,NA,primarily: sediment,4.9225,34.4209,1.3579,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-29,2017,00:07:32,21.217003,-158.12352,785.24,785.24,785.24,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_05:02:32:36,5084117,fish,island,flank
Congridae,Family,125427,Chordata,Actinopterygii,Anguilliformes,Congridae,NA,Tentative ID,2018-11-28,ID by expert from video,2,NA,NA,sediment,primarily: sediment,4.8595,34.427,1.3725,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-29,2017,01:13:04,21.216242,-158.12383,788.552,788.552,788.552,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_06:08:03:59,5084200,fish,island,flank
Congridae,Family,125427,Chordata,Actinopterygii,Anguilliformes,Congridae,NA,Tentative ID,2018-11-28,ID by expert from video,1,NA,NA,sediment,primarily: sediment,4.8616,34.4271,1.3655,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-29,2017,01:13:26,21.216244,-158.12378,788.705,788.705,788.705,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_06:08:25:99,5084202,fish,island,flank
Anguilliformes,Order,10295,Chordata,Actinopterygii,Anguilliformes,NA,NA,NA,2016-04-01,ID by expert from video,1,NA,NA,NA,primarily: limestone bedrock / secondary: sediment; limestone pebble,7.9741,34.226,2.2727,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Keahole Pt,,,D2-EX1504L3-02,2015-08-29,2015,23:47:12,19.802538,-156.1264,388.198,388.198,388.198,EX1504L3,D2-EX1504L3-02,EX1504L3_02_20150829T190247Z.mp4_04:44:25:30,111501,fish,island,terrace
Anguilliformes,Order,10295,Chordata,Actinopterygii,Anguilliformes,NA,NA,Tentative ID,2018-11-27,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: boulder,4.6563,34.4428,1.4036,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,19:44:04,21.215881,-158.13304,838.467,838.467,838.467,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_00:39:03:86,5083637,fish,island,flank
Anguilliformes,Order,10295,Chordata,Actinopterygii,Anguilliformes,NA,NA,NA,2018-11-27,ID by expert from video,1,NA,NA,NA,primarily: sediment,4.7089,34.4358,1.4028,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,21:13:55,21.217659,-158.12675,798.451,798.451,798.451,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_02:08:54:95,5083772,fish,island,flank
Anguilliformes,Order,10295,Chordata,Actinopterygii,Anguilliformes,NA,NA,Tentative ID,2018-11-27,ID by expert from video,1,NA,NA,NA,primarily: sediment,4.7651,34.4433,1.4028,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,22:29:52,21.217773,-158.12508,794.317,794.317,794.317,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_03:24:51:62,5083926,fish,island,flank
Anguilliformes,Order,10295,Chordata,Actinopterygii,Anguilliformes,NA,NA,Tentative ID,2018-11-27,ID by expert from video,1,NA,NA,NA,primarily: sediment,4.7584,34.443,1.399,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,22:30:55,21.217648,-158.12502,793.876,793.876,793.876,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_03:25:55:42,5083931,fish,island,flank
Anguilliformes,Order,10295,Chordata,Actinopterygii,Anguilliformes,NA,NA,NA,2018-11-27,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: pebble; boulder; man-made fiber object; man-made metal object,4.8332,34.4274,1.3754,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,23:03:33,21.217466,-158.1245,784.66,784.66,784.66,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_03:58:33:09,5084009,fish,island,flank
Anguilliformes,Order,10295,Chordata,Actinopterygii,Anguilliformes,NA,NA,Tentative ID,2018-11-28,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: boulder,4.9153,34.4218,1.353,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,23:46:39,21.217403,-158.12415,783.96,783.96,783.96,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_04:41:39:26,5084073,fish,island,flank
Anguilliformes,Order,10295,Chordata,Actinopterygii,Anguilliformes,NA,NA,NA,2018-11-28,ID by expert from video,1,NA,NA,NA,primarily: sediment,4.9262,34.4207,1.3371,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-29,2017,00:14:14,21.216846,-158.12328,785.981,785.981,785.981,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_05:09:14:34,5084128,fish,island,flank
Anguilliformes,Order,10295,Chordata,Actinopterygii,Anguilliformes,NA,NA,Tentative ID,2018-11-28,ID by expert from video,1,NA,NA,sediment,primarily: sediment,4.852,34.4276,1.3763,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-29,2017,00:56:16,21.216213,-158.12422,789.69,789.69,789.69,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_05:51:16:34,5084185,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,NA,2018-11-26,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: man-made fiber object; man-made ordnance,4.7279,34.4204,1.3623,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,19:22:03,21.21567,-158.13345,842.503,842.503,842.503,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_00:17:03:18,5083531,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,NA,2018-11-27,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: boulder,4.6506,34.4436,1.4051,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,19:44:19,21.215906,-158.13303,838.601,838.601,838.601,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_00:39:19:26,5083641,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,NA,2018-11-27,ID by expert from video,2,NA,NA,NA,primarily: sediment / secondary: boulder,4.6527,34.4452,1.4045,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,19:46:13,21.215965,-158.133,838.574,838.574,838.574,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_00:41:13:04,5083654,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,NA,2018-11-27,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: pebble; basalt boulder,4.7119,34.4172,1.3592,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,21:33:43,21.217505,-158.12624,796.04,796.04,796.04,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_02:28:43:08,5083814,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,Tentative ID,2018-11-27,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: pebble; basalt boulder,4.844,34.4126,1.3537,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,21:43:35,21.217396,-158.12619,787.492,787.492,787.492,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_02:38:35:16,5083852,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,Tentative ID,2018-11-27,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: pebble; basalt boulder,4.7688,34.4129,1.3441,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,21:45:02,21.217428,-158.12611,789.484,789.484,789.484,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_02:40:01:62,5083856,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,NA,2018-11-27,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: boulder,4.7864,34.4408,1.4112,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,22:40:30,21.217804,-158.12492,790.518,790.518,790.518,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_03:35:30:50,5083953,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,NA,2018-11-27,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: boulder,4.7909,34.4395,1.4133,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,22:43:07,21.2178,-158.12476,790.608,790.608,790.608,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_03:38:06:53,5083962,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,NA,2018-11-27,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: boulder,4.7755,34.4359,1.3815,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,22:48:19,21.217602,-158.12462,789.104,789.104,789.104,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_03:43:18:81,5083967,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,NA,2018-11-27,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: pebble; boulder,4.8168,34.4273,1.343,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,22:59:35,21.217505,-158.12451,785.737,785.737,785.737,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_03:54:35:22,5084001,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,NA,2018-11-28,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: pebble; boulder; man-made metal object; man-made wreck / comments: old dock?,4.8372,34.4235,1.3593,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,23:10:38,21.217234,-158.12439,785.966,785.966,785.966,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_04:05:38:08,5084023,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,NA,2018-11-28,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: pebble; boulder; man-made metal object; man-made wreck / comments: old dock?,4.8566,34.4211,1.3723,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,23:22:33,21.217371,-158.12439,783.729,783.729,783.729,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_04:17:33:46,5084045,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,NA,2018-11-28,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: pebble; boulder; man-made metal object; man-made wreck / comments: old dock?,4.9137,34.4235,1.3668,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-28,2017,23:34:30,21.21731,-158.12424,783.215,783.215,783.215,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_04:29:29:86,5084059,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,NA,2018-11-28,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: pebble; boulder,4.8523,34.4263,1.3808,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-29,2017,01:23:36,21.216305,-158.12328,789.8,789.8,789.8,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_06:18:35:71,5084235,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,NA,2018-11-28,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: pebble; cobble; boulder; man-made object,4.8298,34.4265,1.3709,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-29,2017,01:34:54,21.216473,-158.12294,788.548,788.548,788.548,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_06:29:53:76,5084269,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,Tentative ID,2018-11-28,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: boulder; basalt bedrock,4.8373,34.4263,1.3802,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-29,2017,01:56:25,21.215992,-158.12238,787.602,787.602,787.602,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_06:51:24:90,5084309,fish,island,flank
Nettastoma parviceps,Species,217557,Chordata,Actinopterygii,Anguilliformes,Nettastomatidae,Nettastoma,NA,2018-11-28,ID by expert from video,1,NA,in hole in boulder,NA,primarily: sediment / secondary: boulder; basalt bedrock,4.8308,34.4258,1.3542,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Oahu Island, South,,,D2-EX1708-21,2017-09-29,2017,01:57:27,21.216093,-158.1224,786.531,786.531,786.531,EX1708,D2-EX1708-21,EX1708_21_20170928T190500Z.m4v_06:52:26:93,5084313,fish,island,flank
Ophichthidae,Family,125434,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,NA,NA,2016-04-16,ID by expert from video,1,NA,NA,NA,primarily: basalt pebble / secondary: sediment; basalt cobble,6.9108,34.2447,1.6476,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Kona,,,D2-EX1504L3-03,2015-08-30,2015,22:56:38,18.95288,-155.72375,449.92,449.92,449.92,EX1504L3,D2-EX1504L3-03,EX1504L3_03_20150830T185449Z.mp4_04:01:49:41,112727,fish,island,flank
Ophichthidae,Family,125434,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,NA,Tentative ID,2016-04-16,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: basalt pebble; basalt cobble,7.0065,34.2418,1.7039,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Kona,,,D2-EX1504L3-03,2015-08-30,2015,23:15:02,18.952396,-155.72227,450.034,450.034,450.034,EX1504L3,D2-EX1504L3-03,EX1504L3_03_20150830T185449Z.mp4_04:20:12:60,112809,fish,island,flank
Ophichthidae,Family,125434,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,NA,Tentative ID,2016-04-14,ID by expert from video,1,NA,NA,NA,primarily: sediment / secondary: basalt pebble; basalt cobble,7.5122,34.2342,1.9713,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Kona,,,D2-EX1504L3-03,2015-08-30,2015,23:33:39,18.951874,-155.72078,450.014,450.014,450.014,EX1504L3,D2-EX1504L3-03,EX1504L3_03_20150830T185449Z.mp4_04:38:49:96,112874,fish,island,flank
Ophichthidae,Family,125434,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,NA,Tentative ID,2016-04-14,ID by expert from video,1,10-30 cm,NA,sediment,primarily: sediment / secondary: basalt pebble; basalt cobble,7.5383,34.2298,1.9684,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Kona,,,D2-EX1504L3-03,2015-08-30,2015,23:35:55,18.951777,-155.72054,450.207,450.207,450.207,EX1504L3,D2-EX1504L3-03,EX1504L3_03_20150830T185449Z.mp4_04:41:05:83,112876,fish,island,flank
Ophichthidae,Family,125434,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,NA,Tentative ID,2016-04-14,ID by expert from video,1,NA,NA,NA,primarily: basalt bedrock / secondary: sediment; basalt pebble; basalt cobble; basalt boulder,7.5122,34.2349,1.9535,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Kona,,,D2-EX1504L3-03,2015-08-30,2015,23:43:02,18.95159,-155.71992,449.254,449.254,449.254,EX1504L3,D2-EX1504L3-03,EX1504L3_03_20150830T185449Z.mp4_04:48:13:50,112896,fish,island,flank
Ophichthidae,Family,125434,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,NA,Tentative ID,2016-04-15,ID by expert from video,1,NA,NA,NA,primarily: basalt cobble / secondary: sediment; basalt pebble; basalt boulder; limestone boulder / comments: two white boulders,7.8152,34.2288,2.1604,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Kona,,,D2-EX1504L3-03,2015-08-30,2015,23:51:54,18.95127,-155.71927,450.955,450.955,450.955,EX1504L3,D2-EX1504L3-03,EX1504L3_03_20150830T185449Z.mp4_04:57:05:15,112968,fish,island,flank
Ophichthidae,Family,125434,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,NA,NA,2016-04-16,ID by expert from video,2,NA,NA,sediment,primarily: basalt bedrock / secondary: sediment; basalt cobble; basalt boulder,7.2315,34.2376,1.8281,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Kona,,,D2-EX1504L3-03,2015-08-31,2015,00:38:15,18.950104,-155.71709,446.932,446.932,446.932,EX1504L3,D2-EX1504L3-03,EX1504L3_03_20150830T185449Z.mp4_05:43:26:12,113145,fish,island,flank
Ophichthidae,Family,125434,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,NA,NA,2016-04-18,ID by expert from video,1,NA,NA,NA,primarily: rippled sediment / secondary: basalt pebble; basalt cobble; basalt boulder,7.1516,34.2381,1.787,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Kona,,,D2-EX1504L3-03,2015-08-31,2015,01:03:51,18.949356,-155.71545,450.682,450.682,450.682,EX1504L3,D2-EX1504L3-03,EX1504L3_03_20150830T185449Z.mp4_06:09:02:41,113188,fish,island,flank
Ophichthus kunaloa,Species,271959,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus,Tentative ID,2016-03-28,ID by expert from video,1,NA,NA,NA,primarily: limestone bedrock / secondary: sediment; limestone cobble,8.191,34.2153,2.5604,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Keahole Pt,,,D2-EX1504L3-02,2015-08-29,2015,19:45:39,19.804853,-156.12592,382.626,382.626,382.626,EX1504L3,D2-EX1504L3-02,EX1504L3_02_20150829T190247Z.mp4_00:42:52:27,110632,fish,island,terrace
Ophichthus kunaloa,Species,271959,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus,Tentative ID,2016-03-29,ID by expert from video,2,NA,NA,NA,primarily: limestone bedrock / secondary: sediment,8.2087,34.2141,2.571,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Keahole Pt,,,D2-EX1504L3-02,2015-08-29,2015,19:57:41,19.804682,-156.12582,382.706,382.706,382.706,EX1504L3,D2-EX1504L3-02,EX1504L3_02_20150829T190247Z.mp4_00:54:53:61,110716,fish,island,terrace
Ophichthus kunaloa,Species,271959,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus,Tentative ID,2016-03-29,ID by expert from video,1,NA,NA,NA,primarily: limestone bedrock / secondary: sediment; limestone pebble,8.2176,34.2134,2.5841,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Keahole Pt,,,D2-EX1504L3-02,2015-08-29,2015,20:09:13,19.804678,-156.12576,382.008,382.008,382.008,EX1504L3,D2-EX1504L3-02,EX1504L3_02_20150829T190247Z.mp4_01:06:25:91,110749,fish,island,terrace
Ophichthus kunaloa,Species,271959,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus,Tentative ID,2016-03-29,ID by expert from video,,NA,previously recorded,NA,primarily: limestone bedrock / secondary: sediment; limestone pebble,8.2287,34.2144,2.5626,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Keahole Pt,,,D2-EX1504L3-02,2015-08-29,2015,20:15:48,19.80468,-156.12576,381.996,381.996,381.996,EX1504L3,D2-EX1504L3-02,EX1504L3_02_20150829T190247Z.mp4_01:13:00:69,110781,fish,island,terrace
Ophichthus kunaloa,Species,271959,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,Ophichthus,Tentative ID,2016-03-29,ID by expert from video,,NA,previously recorded,NA,primarily: limestone bedrock / secondary: sediment; limestone pebble,8.2372,34.2167,2.5825,North Pacific Ocean,Western Pacific,Main Hawaiian Islands, Hawaii Island, Keahole Pt,,,D2-EX1504L3-02,2015-08-29,2015,20:40:09,19.80468,-156.12578,381.938,381.938,381.938,EX1504L3,D2-EX1504L3-02,EX1504L3_02_20150829T190247Z.mp4_01:37:21:61,110792,fish,island,terrace
